NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HP_ABNORMALITY_OF_THE_BLADDER	HP_ABNORMALITY_OF_THE_BLADDER		467	0.14889544	0.79603136	0.98367345	1.0	1.0	3555	tags=22%, list=24%, signal=27%	
HP_DEPRESSED_NASAL_RIDGE	HP_DEPRESSED_NASAL_RIDGE		114	0.17631587	0.79598534	0.89064974	1.0	1.0	2056	tags=17%, list=14%, signal=19%	
GOCC_CLATHRIN_COATED_ENDOCYTIC_VESICLE_MEMBRANE	GOCC_CLATHRIN_COATED_ENDOCYTIC_VESICLE_MEMBRANE		60	0.1985078	0.7958944	0.8308458	1.0	1.0	3626	tags=30%, list=24%, signal=39%	
GOBP_MATURE_B_CELL_DIFFERENTIATION	GOBP_MATURE_B_CELL_DIFFERENTIATION		30	0.2276436	0.79525864	0.79037803	1.0	1.0	1958	tags=20%, list=13%, signal=23%	
HP_MACROGLOSSIA	HP_MACROGLOSSIA		129	0.17186978	0.79509	0.8985075	1.0	1.0	3997	tags=29%, list=26%, signal=40%	
GOMF_SULFURIC_ESTER_HYDROLASE_ACTIVITY	GOMF_SULFURIC_ESTER_HYDROLASE_ACTIVITY		16	0.26970965	0.79487216	0.74953616	1.0	1.0	2634	tags=25%, list=17%, signal=30%	
GOMF_PHOSPHATIDYLINOSITOL_5_PHOSPHATE_BINDING	GOMF_PHOSPHATIDYLINOSITOL_5_PHOSPHATE_BINDING		20	0.25204462	0.79481	0.7547496	1.0	1.0	1997	tags=20%, list=13%, signal=23%	
HP_ABNORMALITY_OF_THE_RADIAL_HEAD	HP_ABNORMALITY_OF_THE_RADIAL_HEAD		41	0.21387939	0.7946974	0.8056951	1.0	1.0	1426	tags=15%, list=9%, signal=16%	
HP_ABNORMAL_LIGHT_AND_DARK_ADAPTED_ELECTRORETINOGRAM	HP_ABNORMAL_LIGHT_AND_DARK_ADAPTED_ELECTRORETINOGRAM		30	0.22798394	0.7946466	0.7787934	1.0	1.0	1208	tags=17%, list=8%, signal=18%	
GOBP_REGULATION_OF_SPINDLE_ASSEMBLY	GOBP_REGULATION_OF_SPINDLE_ASSEMBLY		32	0.22433819	0.7943342	0.8013582	1.0	1.0	2620	tags=19%, list=17%, signal=23%	
HP_HYPERINSULINEMIC_HYPOGLYCEMIA	HP_HYPERINSULINEMIC_HYPOGLYCEMIA		20	0.25477022	0.794022	0.7631103	1.0	1.0	3435	tags=35%, list=23%, signal=45%	
GOBP_TOOTH_MINERALIZATION	GOBP_TOOTH_MINERALIZATION		27	0.23693193	0.7937385	0.79469025	1.0	1.0	5178	tags=44%, list=34%, signal=67%	
GOBP_NUCLEOBASE_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOBASE_BIOSYNTHETIC_PROCESS		17	0.26629227	0.7933765	0.76021314	1.0	1.0	4216	tags=35%, list=28%, signal=49%	
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION	GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION		16	0.2635666	0.7932523	0.73848987	1.0	1.0	2095	tags=25%, list=14%, signal=29%	
HP_CONICAL_TOOTH	HP_CONICAL_TOOTH		53	0.2017148	0.7929806	0.8114754	1.0	1.0	3159	tags=25%, list=21%, signal=31%	
HP_ABNORMAL_DERMATOGLYPHICS	HP_ABNORMAL_DERMATOGLYPHICS		290	0.15497081	0.7929404	0.9417614	1.0	1.0	3167	tags=21%, list=21%, signal=26%	
HP_ABNORMALITY_OF_THE_MUSCULATURE_OF_THE_LOWER_LIMBS	HP_ABNORMALITY_OF_THE_MUSCULATURE_OF_THE_LOWER_LIMBS		91	0.18446538	0.79292226	0.88069075	1.0	1.0	3937	tags=27%, list=26%, signal=37%	
HP_ABNORMAL_VERTEBRAL_MORPHOLOGY	HP_ABNORMAL_VERTEBRAL_MORPHOLOGY		436	0.14936504	0.7928691	0.9828947	1.0	1.0	4265	tags=27%, list=28%, signal=36%	
GOBP_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY	GOBP_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY		16	0.26544437	0.79280895	0.75409836	1.0	1.0	3396	tags=31%, list=22%, signal=40%	
HP_RED_EYE	HP_RED_EYE		96	0.17837018	0.7927278	0.8598131	1.0	1.0	2585	tags=17%, list=17%, signal=20%	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY		135	0.17041048	0.7926906	0.91433024	1.0	1.0	1619	tags=13%, list=11%, signal=14%	
GOBP_RECEPTOR_METABOLIC_PROCESS	GOBP_RECEPTOR_METABOLIC_PROCESS		67	0.19298725	0.79233474	0.85365856	1.0	1.0	2491	tags=21%, list=16%, signal=25%	
GOBP_CELLULAR_RESPONSE_TO_IONIZING_RADIATION	GOBP_CELLULAR_RESPONSE_TO_IONIZING_RADIATION		58	0.19536616	0.7923013	0.8131488	1.0	1.0	3561	tags=22%, list=24%, signal=29%	
GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR	GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR		97	0.1802747	0.79151976	0.85714287	1.0	1.0	3112	tags=22%, list=21%, signal=27%	
