"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.011493117309126,3,29,46.6640211640212,"GO:0046977 Tap binding ","https://amigo.geneontology.org/amigo/term/GO:0046977"," HLA-C  HLA-B  HLA-F"
0.0777450368015113,3,15,21.5372405372405,"GO:0008559 Abc-type xenobiotic transporter activity ","https://amigo.geneontology.org/amigo/term/GO:0008559"," ABCB1  ABCC3  ABCB11"
