NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	Details ...	75	-0.7334517	-3.36778	0.0	0.0	0.0	2800	tags=75%, list=19%, signal=91%	
KEGG_RIBOSOME	KEGG_RIBOSOME	Details ...	81	-0.7099682	-3.2660217	0.0	0.0	0.0	2800	tags=70%, list=19%, signal=86%	
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	Details ...	83	-0.70462996	-3.2561057	0.0	0.0	0.0	3265	tags=76%, list=22%, signal=96%	
VERHAAK_GLIOBLASTOMA_PRONEURAL	VERHAAK_GLIOBLASTOMA_PRONEURAL	Details ...	165	-0.6172343	-3.180109	0.0	0.0	0.0	3448	tags=64%, list=23%, signal=82%	
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	Details ...	105	-0.6588153	-3.1729221	0.0	0.0	0.0	3265	tags=68%, list=22%, signal=86%	
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	Details ...	82	-0.6875025	-3.1478264	0.0	0.0	0.0	3265	tags=73%, list=22%, signal=93%	
REACTOME_NONSENSE_MEDIATED_DECAY_NMD	REACTOME_NONSENSE_MEDIATED_DECAY_NMD	Details ...	106	-0.65173495	-3.1288438	0.0	0.0	0.0	3265	tags=62%, list=22%, signal=79%	
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	Details ...	111	-0.6479848	-3.1220891	0.0	0.0	0.0	2800	tags=59%, list=19%, signal=72%	
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	Details ...	91	-0.664175	-3.0929158	0.0	0.0	0.0	3265	tags=67%, list=22%, signal=85%	
BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES	BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES	Details ...	61	-0.68865925	-2.9870722	0.0	0.0	0.0	2800	tags=67%, list=19%, signal=82%	
REACTOME_SELENOAMINO_ACID_METABOLISM	REACTOME_SELENOAMINO_ACID_METABOLISM	Details ...	109	-0.60228586	-2.9456177	0.0	0.0	0.0	3265	tags=61%, list=22%, signal=77%	
REACTOME_RRNA_PROCESSING	REACTOME_RRNA_PROCESSING	Details ...	187	-0.55475587	-2.8979368	0.0	0.0	0.0	3545	tags=53%, list=23%, signal=69%	
REACTOME_CELLULAR_RESPONSE_TO_STARVATION	REACTOME_CELLULAR_RESPONSE_TO_STARVATION	Details ...	144	-0.56759655	-2.8641849	0.0	0.0	0.0	4280	tags=63%, list=28%, signal=87%	
REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	Details ...	35	-0.72596556	-2.7316582	0.0	0.0	0.0	3265	tags=74%, list=22%, signal=95%	
CHNG_MULTIPLE_MYELOMA_HYPERPLOID_UP	CHNG_MULTIPLE_MYELOMA_HYPERPLOID_UP	Details ...	48	-0.66522384	-2.7259128	0.0	0.0	0.0	2706	tags=63%, list=18%, signal=76%	
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	Details ...	58	-0.6320376	-2.6472595	0.0	0.0	0.0	2726	tags=52%, list=18%, signal=63%	
REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY	REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY	Details ...	48	-0.6436655	-2.641702	0.0	0.0	0.0	2726	tags=60%, list=18%, signal=73%	
WP_OLIGODENDROCYTE_SPECIFICATION_AND_DIFFERENTIATION_LEADING_TO_MYELIN_COMPONENTS_FOR_CNS	WP_OLIGODENDROCYTE_SPECIFICATION_AND_DIFFERENTIATION_LEADING_TO_MYELIN_COMPONENTS_FOR_CNS	Details ...	27	-0.7328821	-2.587733	0.0	5.995104E-5	0.001	2925	tags=78%, list=19%, signal=96%	
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	Details ...	149	-0.49957743	-2.5573387	0.0	5.679572E-5	0.001	3299	tags=47%, list=22%, signal=60%	
GUENTHER_GROWTH_SPHERICAL_VS_ADHERENT_UP	GUENTHER_GROWTH_SPHERICAL_VS_ADHERENT_UP	Details ...	20	-0.7764489	-2.5535042	0.0	5.3955937E-5	0.001	2165	tags=70%, list=14%, signal=82%	
REACTOME_INFLUENZA_INFECTION	REACTOME_INFLUENZA_INFECTION		146	-0.49725842	-2.523643	0.0	5.1386607E-5	0.001	2800	tags=45%, list=19%, signal=54%	
BILANGES_SERUM_RESPONSE_TRANSLATION	BILANGES_SERUM_RESPONSE_TRANSLATION		23	-0.74263114	-2.504707	0.0	4.905085E-5	0.001	2726	tags=78%, list=18%, signal=95%	
GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_DN	GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_DN		290	-0.45002884	-2.4909267	0.0	4.69182E-5	0.001	3181	tags=42%, list=21%, signal=53%	
PURWIN_MEWO_SOX10_TARGETS	PURWIN_MEWO_SOX10_TARGETS		74	-0.5533901	-2.472939	0.0	4.4963275E-5	0.001	3106	tags=50%, list=21%, signal=63%	
PURWIN_A375_MEWO_COMMON_SOX10_TARGETS	PURWIN_A375_MEWO_COMMON_SOX10_TARGETS		24	-0.69216055	-2.4278011	0.0	4.3164746E-5	0.001	1617	tags=42%, list=11%, signal=47%	
REACTOME_SIGNALING_BY_ROBO_RECEPTORS	REACTOME_SIGNALING_BY_ROBO_RECEPTORS		189	-0.45834178	-2.3945456	0.0	8.3513994E-5	0.002	3386	tags=45%, list=22%, signal=57%	
STARK_HYPPOCAMPUS_22Q11_DELETION_DN	STARK_HYPPOCAMPUS_22Q11_DELETION_DN		19	-0.72252303	-2.389981	0.0	8.042088E-5	0.002	2450	tags=63%, list=16%, signal=75%	
REACTOME_TRANSLATION	REACTOME_TRANSLATION		274	-0.4066427	-2.2405527	0.0	7.1228674E-4	0.018	4043	tags=43%, list=27%, signal=57%	
SCHLOSSER_MYC_AND_SERUM_RESPONSE_SYNERGY	SCHLOSSER_MYC_AND_SERUM_RESPONSE_SYNERGY		31	-0.5934669	-2.1966367	0.0	0.0016019383	0.042	2176	tags=39%, list=14%, signal=45%	
MODY_HIPPOCAMPUS_PRENATAL	MODY_HIPPOCAMPUS_PRENATAL		38	-0.56267595	-2.1713731	0.0	0.0023973426	0.064	4202	tags=66%, list=28%, signal=91%	
NUTT_GBM_VS_AO_GLIOMA_DN	NUTT_GBM_VS_AO_GLIOMA_DN		39	-0.55859447	-2.1688836	0.0	0.0023913838	0.066	3385	tags=56%, list=22%, signal=73%	
HOLLEMAN_ASPARAGINASE_RESISTANCE_B_ALL_UP	HOLLEMAN_ASPARAGINASE_RESISTANCE_B_ALL_UP		24	-0.6268958	-2.1651666	0.0	0.0023508726	0.067	2063	tags=63%, list=14%, signal=72%	
WP_MAPK_CASCADE	WP_MAPK_CASCADE		27	-0.5984757	-2.159884	0.0	0.0026839357	0.077	3799	tags=56%, list=25%, signal=74%	
WP_MRNA_PROCESSING	WP_MRNA_PROCESSING		116	-0.4426186	-2.1520379	0.0	0.0029311765	0.085	5036	tags=55%, list=33%, signal=82%	
JISON_SICKLE_CELL_DISEASE_DN	JISON_SICKLE_CELL_DISEASE_DN		154	-0.4158157	-2.1332467	0.0	0.0039565735	0.117	2829	tags=36%, list=19%, signal=44%	
REACTOME_TBC_RABGAPS	REACTOME_TBC_RABGAPS		38	-0.54185236	-2.1257129	0.0	0.0043366384	0.13	2191	tags=34%, list=15%, signal=40%	
CHEN_ETV5_TARGETS_SERTOLI	CHEN_ETV5_TARGETS_SERTOLI		19	-0.65056336	-2.1110168	0.0	0.0049377754	0.149	2522	tags=63%, list=17%, signal=76%	
TIEN_INTESTINE_PROBIOTICS_6HR_UP	TIEN_INTESTINE_PROBIOTICS_6HR_UP		43	-0.5211101	-2.0834541	0.0	0.00681375	0.202	2653	tags=42%, list=18%, signal=51%	
FLOTHO_PEDIATRIC_ALL_THERAPY_RESPONSE_UP	FLOTHO_PEDIATRIC_ALL_THERAPY_RESPONSE_UP		48	-0.50739497	-2.0600736	0.0	0.008871482	0.261	1920	tags=40%, list=13%, signal=45%	
WP_IL1_SIGNALING	WP_IL1_SIGNALING		47	-0.50141686	-2.0332875	0.0	0.011931922	0.349	3169	tags=40%, list=21%, signal=51%	
KUUSELO_PANCREATIC_CANCER_19Q13_AMPLIFICATION	KUUSELO_PANCREATIC_CANCER_19Q13_AMPLIFICATION		28	-0.56352794	-2.0204096	0.0	0.013574288	0.401	3280	tags=64%, list=22%, signal=82%	
HOSHIDA_LIVER_CANCER_SUBCLASS_S2	HOSHIDA_LIVER_CANCER_SUBCLASS_S2		103	-0.412148	-1.9769619	0.0	0.022419227	0.579	4260	tags=44%, list=28%, signal=60%	
PECE_MAMMARY_STEM_CELL_UP	PECE_MAMMARY_STEM_CELL_UP		126	-0.3924649	-1.9647381	0.0	0.025236607	0.627	3265	tags=38%, list=22%, signal=48%	
NIKOLSKY_BREAST_CANCER_19Q13.1_AMPLICON	NIKOLSKY_BREAST_CANCER_19Q13.1_AMPLICON		19	-0.62144625	-1.9588026	0.0043668123	0.026344988	0.659	4359	tags=74%, list=29%, signal=103%	
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS	REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS		78	-0.43045673	-1.950124	0.0	0.028461054	0.69	4586	tags=54%, list=30%, signal=77%	
REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS	REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS		17	-0.6148176	-1.9458709	0.002173913	0.029064255	0.702	4496	tags=59%, list=30%, signal=84%	
BENITEZ_GBM_PROTEASOME_INHIBITION_RESPONSE	BENITEZ_GBM_PROTEASOME_INHIBITION_RESPONSE		44	-0.484209	-1.9370127	0.0	0.031177409	0.732	3550	tags=50%, list=23%, signal=65%	
FAELT_B_CLL_WITH_VH3_21_UP	FAELT_B_CLL_WITH_VH3_21_UP		37	-0.5023071	-1.9297776	0.0	0.033252265	0.762	1479	tags=30%, list=10%, signal=33%	
REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS	REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS		24	-0.5593535	-1.9270179	0.0	0.033428304	0.773	1641	tags=29%, list=11%, signal=33%	
REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES	REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES		77	-0.42561826	-1.9213165	0.0	0.03486219	0.795	2768	tags=42%, list=18%, signal=51%	
REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER	REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER		19	-0.60810894	-1.9176284	0.0	0.03558471	0.806	3119	tags=68%, list=21%, signal=86%	
PID_ERA_GENOMIC_PATHWAY	PID_ERA_GENOMIC_PATHWAY		51	-0.46386072	-1.9114394	0.0	0.037114788	0.821	4654	tags=57%, list=31%, signal=82%	
WP_SYNAPTIC_VESICLE_PATHWAY	WP_SYNAPTIC_VESICLE_PATHWAY		43	-0.4799381	-1.9042184	0.0	0.03945656	0.84	2913	tags=40%, list=19%, signal=49%	
WP_NRXN1_DELETION_SYNDROME	WP_NRXN1_DELETION_SYNDROME		15	-0.62634444	-1.903896	0.0022123894	0.038868364	0.84	1468	tags=40%, list=10%, signal=44%	
FLECHNER_PBL_KIDNEY_TRANSPLANT_OK_VS_DONOR_UP	FLECHNER_PBL_KIDNEY_TRANSPLANT_OK_VS_DONOR_UP		127	-0.3774399	-1.9016337	0.0	0.039188836	0.846	3896	tags=41%, list=26%, signal=55%	
ANDERSEN_LIVER_CANCER_KRT19_UP	ANDERSEN_LIVER_CANCER_KRT19_UP		34	-0.50829756	-1.8965561	0.0	0.040731326	0.86	3265	tags=47%, list=22%, signal=60%	
JOHANSSON_GLIOMAGENESIS_BY_PDGFB_UP	JOHANSSON_GLIOMAGENESIS_BY_PDGFB_UP		47	-0.45552853	-1.8884712	0.0	0.043006442	0.881	2534	tags=38%, list=17%, signal=46%	
LUI_THYROID_CANCER_CLUSTER_3	LUI_THYROID_CANCER_CLUSTER_3		25	-0.5446471	-1.8867655	0.0	0.0428921	0.886	2063	tags=44%, list=14%, signal=51%	
PURWIN_A375_SOX10_TARGETS	PURWIN_A375_SOX10_TARGETS		42	-0.47306055	-1.8801463	0.004819277	0.04491944	0.902	3503	tags=43%, list=23%, signal=56%	
REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE	REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE		25	-0.5448625	-1.8736643	0.0	0.0470823	0.919	3621	tags=52%, list=24%, signal=68%	
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS	REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS		109	-0.38747874	-1.8732203	0.0	0.04654577	0.921	4377	tags=50%, list=29%, signal=69%	
GOBERT_CORE_OLIGODENDROCYTE_DIFFERENTIATION	GOBERT_CORE_OLIGODENDROCYTE_DIFFERENTIATION		37	-0.47717035	-1.8712629	0.0	0.046508633	0.923	3448	tags=51%, list=23%, signal=66%	
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_LYSOSOME_BIOGENESIS_AND_AUTOPHAGY	REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_LYSOSOME_BIOGENESIS_AND_AUTOPHAGY		16	-0.5997626	-1.8692896	0.004494382	0.04650832	0.927	4280	tags=63%, list=28%, signal=87%	
CERIBELLI_PROMOTERS_INACTIVE_AND_BOUND_BY_NFY	CERIBELLI_PROMOTERS_INACTIVE_AND_BOUND_BY_NFY		25	-0.5327351	-1.8635148	0.0	0.048661333	0.934	2277	tags=44%, list=15%, signal=52%	
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL		55	-0.4460135	-1.8601837	0.0024937657	0.04944504	0.938	3535	tags=42%, list=23%, signal=54%	
WP_VASOPRESSINREGULATED_WATER_REABSORPTION	WP_VASOPRESSINREGULATED_WATER_REABSORPTION		35	-0.48500556	-1.854693	0.0	0.051409338	0.947	3744	tags=49%, list=25%, signal=64%	
KIM_ALL_DISORDERS_DURATION_CORR_DN	KIM_ALL_DISORDERS_DURATION_CORR_DN		137	-0.37124375	-1.853324	0.0	0.05133409	0.948	3916	tags=38%, list=26%, signal=51%	
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_FGFR3_TO_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_FGFR3_TO_RAS_ERK_SIGNALING_PATHWAY		16	-0.5999349	-1.8464516	0.008350731	0.054523703	0.956	3799	tags=56%, list=25%, signal=75%	
PULVER_FOREY_CELLCYCLE_ENRICHED_TFS_S2	PULVER_FOREY_CELLCYCLE_ENRICHED_TFS_S2		321	-0.32754475	-1.8442131	0.0	0.055098914	0.958	4543	tags=44%, list=30%, signal=61%	
PID_TRKR_PATHWAY	PID_TRKR_PATHWAY		60	-0.42801437	-1.8346202	0.0	0.06010183	0.974	1767	tags=28%, list=12%, signal=32%	
PID_REELIN_PATHWAY	PID_REELIN_PATHWAY		24	-0.5229723	-1.8332106	0.0023809525	0.060145456	0.978	2623	tags=46%, list=17%, signal=55%	
YAMASHITA_LIVER_CANCER_WITH_EPCAM_UP	YAMASHITA_LIVER_CANCER_WITH_EPCAM_UP		50	-0.44051552	-1.8309243	0.0	0.060751535	0.981	3521	tags=56%, list=23%, signal=73%	
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	REACTOME_NERVOUS_SYSTEM_DEVELOPMENT		498	-0.31436116	-1.8302425	0.0	0.06029854	0.981	3235	tags=33%, list=21%, signal=40%	
WIKMAN_ASBESTOS_LUNG_CANCER_UP	WIKMAN_ASBESTOS_LUNG_CANCER_UP		17	-0.5790918	-1.8294321	0.0021881838	0.05996258	0.982	2853	tags=53%, list=19%, signal=65%	
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION		35	-0.48042688	-1.828949	0.0	0.059428934	0.983	3744	tags=49%, list=25%, signal=64%	
HOLLEMAN_PREDNISOLONE_RESISTANCE_ALL_UP	HOLLEMAN_PREDNISOLONE_RESISTANCE_ALL_UP		18	-0.56598794	-1.827196	0.00456621	0.05950623	0.984	1030	tags=33%, list=7%, signal=36%	
BOYAULT_LIVER_CANCER_SUBCLASS_G12_UP	BOYAULT_LIVER_CANCER_SUBCLASS_G12_UP		36	-0.47746447	-1.8244636	0.002352941	0.060313303	0.985	3297	tags=47%, list=22%, signal=60%	
IRITANI_MAD1_TARGETS_DN	IRITANI_MAD1_TARGETS_DN		41	-0.46429652	-1.8211141	0.0073349634	0.06152679	0.987	2063	tags=34%, list=14%, signal=39%	
NIKOLSKY_BREAST_CANCER_16P13_AMPLICON	NIKOLSKY_BREAST_CANCER_16P13_AMPLICON		93	-0.38496858	-1.819214	0.0	0.061699335	0.989	4793	tags=54%, list=32%, signal=78%	
BARRIER_COLON_CANCER_RECURRENCE_DN	BARRIER_COLON_CANCER_RECURRENCE_DN		17	-0.5879851	-1.8127993	0.0023809525	0.06437291	0.993	3413	tags=59%, list=23%, signal=76%	
WP_EGFR_TYROSINE_KINASE_INHIBITOR_RESISTANCE	WP_EGFR_TYROSINE_KINASE_INHIBITOR_RESISTANCE		75	-0.40323746	-1.810925	0.0	0.0648757	0.993	3119	tags=37%, list=21%, signal=47%	
REACTOME_COMPLEX_III_ASSEMBLY	REACTOME_COMPLEX_III_ASSEMBLY		25	-0.5164937	-1.808824	0.0023364485	0.06545659	0.994	4771	tags=60%, list=32%, signal=88%	
BILANGES_RAPAMYCIN_SENSITIVE_VIA_TSC1_AND_TSC2	BILANGES_RAPAMYCIN_SENSITIVE_VIA_TSC1_AND_TSC2		66	-0.40777355	-1.808084	0.0	0.06518637	0.994	3418	tags=45%, list=23%, signal=58%	
MULLIGAN_NTF3_SIGNALING_VIA_INSR_AND_IGF1R_UP	MULLIGAN_NTF3_SIGNALING_VIA_INSR_AND_IGF1R_UP		22	-0.53602135	-1.8070416	0.0022883294	0.06490921	0.994	2829	tags=41%, list=19%, signal=50%	
LAIHO_COLORECTAL_CANCER_SERRATED_DN	LAIHO_COLORECTAL_CANCER_SERRATED_DN		70	-0.40772787	-1.8062171	0.0	0.06453926	0.994	4665	tags=54%, list=31%, signal=78%	
WP_MATRIX_METALLOPROTEINASES	WP_MATRIX_METALLOPROTEINASES		25	-0.5132511	-1.8004086	0.0023255814	0.06732866	0.996	2891	tags=60%, list=19%, signal=74%	
REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION	REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION		21	-0.5488281	-1.7931451	0.0	0.0711373	0.997	3068	tags=52%, list=20%, signal=66%	
REACTOME_MTOR_SIGNALLING	REACTOME_MTOR_SIGNALLING		35	-0.47860217	-1.7915845	0.0073891627	0.071234904	0.998	5266	tags=57%, list=35%, signal=88%	
VERHAAK_GLIOBLASTOMA_CLASSICAL	VERHAAK_GLIOBLASTOMA_CLASSICAL		157	-0.3540597	-1.7910571	0.0	0.07084411	0.998	3953	tags=42%, list=26%, signal=56%	
HSIAO_HOUSEKEEPING_GENES	HSIAO_HOUSEKEEPING_GENES		353	-0.31571367	-1.7905264	0.0	0.07029054	0.998	3427	tags=34%, list=23%, signal=43%	
SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_UP	SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_UP		41	-0.45224735	-1.7858433	0.002247191	0.072345026	0.999	4760	tags=59%, list=32%, signal=85%	
KIM_GASTRIC_CANCER_CHEMOSENSITIVITY	KIM_GASTRIC_CANCER_CHEMOSENSITIVITY		81	-0.3900273	-1.7763618	0.0	0.07793402	0.999	4255	tags=49%, list=28%, signal=68%	
PID_FAK_PATHWAY	PID_FAK_PATHWAY		56	-0.42049214	-1.7740725	0.0	0.07872197	0.999	1039	tags=20%, list=7%, signal=21%	
ODONNELL_METASTASIS_UP	ODONNELL_METASTASIS_UP		60	-0.4054668	-1.7737406	0.0024271845	0.07816732	1.0	1426	tags=25%, list=9%, signal=27%	
NIKOLSKY_BREAST_CANCER_20Q11_AMPLICON	NIKOLSKY_BREAST_CANCER_20Q11_AMPLICON		29	-0.48204088	-1.7708157	0.0091743115	0.07940421	1.0	3645	tags=55%, list=24%, signal=73%	
REACTOME_NUCLEAR_RNA_DECAY	REACTOME_NUCLEAR_RNA_DECAY		34	-0.47574228	-1.7690479	0.0023364485	0.07988717	1.0	3545	tags=41%, list=23%, signal=54%	
WP_PHOTODYNAMIC_THERAPYINDUCED_UNFOLDED_PROTEIN_RESPONSE	WP_PHOTODYNAMIC_THERAPYINDUCED_UNFOLDED_PROTEIN_RESPONSE		23	-0.5102422	-1.7584817	0.011160715	0.08691609	1.0	4250	tags=61%, list=28%, signal=85%	
CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_UP	CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_UP		45	-0.437408	-1.7581593	0.005050505	0.086345024	1.0	3546	tags=42%, list=23%, signal=55%	
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION		266	-0.31618696	-1.7576735	0.0	0.08589815	1.0	4437	tags=39%, list=29%, signal=54%	
REACTOME_AMINO_ACIDS_REGULATE_MTORC1	REACTOME_AMINO_ACIDS_REGULATE_MTORC1		53	-0.42987242	-1.7559237	0.0024752475	0.0863223	1.0	4546	tags=53%, list=30%, signal=75%	
NIKOLSKY_BREAST_CANCER_16Q24_AMPLICON	NIKOLSKY_BREAST_CANCER_16Q24_AMPLICON		44	-0.43773612	-1.752658	0.0049261083	0.088031635	1.0	4066	tags=43%, list=27%, signal=59%	
KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY	KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY		16	-0.5638574	-1.7498626	0.013856813	0.08927306	1.0	1167	tags=31%, list=8%, signal=34%	
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION		61	-0.403732	-1.7488421	0.0	0.08925347	1.0	4391	tags=44%, list=29%, signal=62%	
WP_TARGETED_THERAPY_IN_BREAST_CANCER	WP_TARGETED_THERAPY_IN_BREAST_CANCER		21	-0.5155219	-1.7391129	0.009411764	0.095837995	1.0	2687	tags=38%, list=18%, signal=46%	
WP_PKCGAMMA_CALCIUM_SIGNALING_IN_ATAXIA	WP_PKCGAMMA_CALCIUM_SIGNALING_IN_ATAXIA		19	-0.54528147	-1.7297181	0.013729977	0.10280686	1.0	978	tags=37%, list=6%, signal=39%	
REACTOME_CHROMATIN_ORGANIZATION	REACTOME_CHROMATIN_ORGANIZATION		230	-0.31964967	-1.7272077	0.0	0.10414158	1.0	4451	tags=42%, list=29%, signal=58%	
REACTOME_PROTEIN_HYDROXYLATION	REACTOME_PROTEIN_HYDROXYLATION		16	-0.5685737	-1.7248349	0.011627907	0.10532769	1.0	3464	tags=50%, list=23%, signal=65%	
REACTOME_MTORC1_MEDIATED_SIGNALLING	REACTOME_MTORC1_MEDIATED_SIGNALLING		24	-0.49702588	-1.7197514	0.006741573	0.10919124	1.0	4494	tags=54%, list=30%, signal=77%	
PID_PS1_PATHWAY	PID_PS1_PATHWAY		38	-0.44712558	-1.7148223	0.007194245	0.1124871	1.0	3300	tags=50%, list=22%, signal=64%	
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING		26	-0.5000299	-1.7141058	0.00954654	0.11207054	1.0	1574	tags=31%, list=10%, signal=34%	
TERAO_AOX4_TARGETS_HG_UP	TERAO_AOX4_TARGETS_HG_UP		23	-0.50316936	-1.7080972	0.013761468	0.11693223	1.0	3856	tags=48%, list=26%, signal=64%	
MILI_PSEUDOPODIA_CHEMOTAXIS_DN	MILI_PSEUDOPODIA_CHEMOTAXIS_DN		388	-0.2993243	-1.7058245	0.0	0.11847406	1.0	4242	tags=37%, list=28%, signal=50%	
OSMAN_BLADDER_CANCER_DN	OSMAN_BLADDER_CANCER_DN		352	-0.3016939	-1.7047853	0.0	0.118528195	1.0	2894	tags=31%, list=19%, signal=37%	
REACTOME_ATP_DEPENDENT_CHROMATIN_REMODELERS	REACTOME_ATP_DEPENDENT_CHROMATIN_REMODELERS		27	-0.48632166	-1.699436	0.009433962	0.12275474	1.0	1731	tags=37%, list=11%, signal=42%	
REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN	REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN		31	-0.45736426	-1.6979433	0.011848342	0.12320887	1.0	2515	tags=35%, list=17%, signal=42%	
KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_RAS_ERK_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_RAS_ERK_SIGNALING_PATHWAY		17	-0.53066397	-1.6977942	0.018223235	0.12229023	1.0	3799	tags=53%, list=25%, signal=71%	
WP_MELANOMA	WP_MELANOMA		54	-0.40298024	-1.6960763	0.0	0.12303272	1.0	3854	tags=39%, list=26%, signal=52%	
BEAUCHAMP_MISS_54_MYRISTOYLATION_INHIBITION_SENSITIVE_SIGNATURE	BEAUCHAMP_MISS_54_MYRISTOYLATION_INHIBITION_SENSITIVE_SIGNATURE		47	-0.41406843	-1.694052	0.004950495	0.12392119	1.0	2063	tags=36%, list=14%, signal=42%	
